video_id,filename,source_type,category,path,dataset_root,absolute_path,format,file_size_bytes,duration_seconds,fps,width,height,frame_count,metadata_ok,metadata_error
anomaly/Burglary/Burglary034_x264.mp4,Burglary034_x264.mp4,anomaly,Burglary,Burglary/Burglary034_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,8119579,42.567,30.0,320,240,1277,True,
anomaly/Burglary/Burglary035_x264.mp4,Burglary035_x264.mp4,anomaly,Burglary,Burglary/Burglary035_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,15183310,135.0,30.0,320,240,4050,True,
anomaly/Burglary/Burglary036_x264.mp4,Burglary036_x264.mp4,anomaly,Burglary,Burglary/Burglary036_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,7822369,33.433,30.0,319,240,1003,True,
anomaly/Burglary/Burglary037_x264.mp4,Burglary037_x264.mp4,anomaly,Burglary,Burglary/Burglary037_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,16967972,64.0,30.0,320,240,1920,True,
anomaly/Burglary/Burglary038_x264.mp4,Burglary038_x264.mp4,anomaly,Burglary,Burglary/Burglary038_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,6436180,29.967,30.0,320,240,899,True,
anomaly/Burglary/Burglary039_x264.mp4,Burglary039_x264.mp4,anomaly,Burglary,Burglary/Burglary039_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,66943603,314.033,30.0,320,240,9421,True,
anomaly/Burglary/Burglary040_x264.mp4,Burglary040_x264.mp4,anomaly,Burglary,Burglary/Burglary040_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,24855254,190.067,30.0,319,240,5702,True,
anomaly/Burglary/Burglary041_x264.mp4,Burglary041_x264.mp4,anomaly,Burglary,Burglary/Burglary041_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,15390352,60.467,30.0,319,240,1814,True,
anomaly/Burglary/Burglary042_x264.mp4,Burglary042_x264.mp4,anomaly,Burglary,Burglary/Burglary042_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,23859044,141.1,30.0,320,240,4233,True,
anomaly/Burglary/Burglary043_x264.mp4,Burglary043_x264.mp4,anomaly,Burglary,Burglary/Burglary043_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,2115062,17.967,30.0,319,240,539,True,
anomaly/Burglary/Burglary044_x264.mp4,Burglary044_x264.mp4,anomaly,Burglary,Burglary/Burglary044_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,57407836,228.667,30.0,319,240,6860,True,
anomaly/Burglary/Burglary045_x264.mp4,Burglary045_x264.mp4,anomaly,Burglary,Burglary/Burglary045_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,48473956,365.233,30.0,320,240,10957,True,
anomaly/Burglary/Burglary046_x264.mp4,Burglary046_x264.mp4,anomaly,Burglary,Burglary/Burglary046_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,11855228,76.3,30.0,319,240,2289,True,
anomaly/Burglary/Burglary047_x264.mp4,Burglary047_x264.mp4,anomaly,Burglary,Burglary/Burglary047_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,14491453,92.0,30.0,320,240,2760,True,
anomaly/Burglary/Burglary048_x264.mp4,Burglary048_x264.mp4,anomaly,Burglary,Burglary/Burglary048_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,9571545,55.0,30.0,320,240,1650,True,
anomaly/Burglary/Burglary049_x264.mp4,Burglary049_x264.mp4,anomaly,Burglary,Burglary/Burglary049_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,31349531,307.267,30.0,320,240,9218,True,
anomaly/Burglary/Burglary050_x264.mp4,Burglary050_x264.mp4,anomaly,Burglary,Burglary/Burglary050_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,6451777,38.1,30.0,320,240,1143,True,
anomaly/Burglary/Burglary051_x264.mp4,Burglary051_x264.mp4,anomaly,Burglary,Burglary/Burglary051_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,5510238,42.067,30.0,320,240,1262,True,
anomaly/Burglary/Burglary052_x264.mp4,Burglary052_x264.mp4,anomaly,Burglary,Burglary/Burglary052_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,83104364,332.6,30.0,319,240,9978,True,
anomaly/Burglary/Burglary053_x264.mp4,Burglary053_x264.mp4,anomaly,Burglary,Burglary/Burglary053_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,21367588,109.033,30.0,320,240,3271,True,
anomaly/Burglary/Burglary054_x264.mp4,Burglary054_x264.mp4,anomaly,Burglary,Burglary/Burglary054_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,2147615,15.0,30.0,320,240,450,True,
anomaly/Burglary/Burglary055_x264.mp4,Burglary055_x264.mp4,anomaly,Burglary,Burglary/Burglary055_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,23086645,93.767,30.0,320,240,2813,True,
anomaly/Burglary/Burglary056_x264.mp4,Burglary056_x264.mp4,anomaly,Burglary,Burglary/Burglary056_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,6660879,47.167,30.0,320,240,1415,True,
anomaly/Burglary/Burglary057_x264.mp4,Burglary057_x264.mp4,anomaly,Burglary,Burglary/Burglary057_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,49351987,184.567,30.0,320,240,5537,True,
anomaly/Burglary/Burglary058_x264.mp4,Burglary058_x264.mp4,anomaly,Burglary,Burglary/Burglary058_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,58766384,381.0,30.0,320,240,11430,True,
anomaly/Burglary/Burglary059_x264.mp4,Burglary059_x264.mp4,anomaly,Burglary,Burglary/Burglary059_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,1942766,14.833,30.0,319,240,445,True,
anomaly/Burglary/Burglary060_x264.mp4,Burglary060_x264.mp4,anomaly,Burglary,Burglary/Burglary060_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,3924352,25.533,30.0,319,240,766,True,
anomaly/Burglary/Burglary061_x264.mp4,Burglary061_x264.mp4,anomaly,Burglary,Burglary/Burglary061_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,42642072,299.667,30.0,319,240,8990,True,
anomaly/Burglary/Burglary062_x264.mp4,Burglary062_x264.mp4,anomaly,Burglary,Burglary/Burglary062_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,44877872,375.133,30.0,318,240,11254,True,
anomaly/Burglary/Burglary063_x264.mp4,Burglary063_x264.mp4,anomaly,Burglary,Burglary/Burglary063_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,18327319,141.633,30.0,320,240,4249,True,
anomaly/Burglary/Burglary064_x264.mp4,Burglary064_x264.mp4,anomaly,Burglary,Burglary/Burglary064_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,287959655,1620.8,30.0,320,240,48624,True,
anomaly/Burglary/Burglary065_x264.mp4,Burglary065_x264.mp4,anomaly,Burglary,Burglary/Burglary065_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,54910029,312.4,30.0,319,240,9372,True,
anomaly/Burglary/Burglary066_x264.mp4,Burglary066_x264.mp4,anomaly,Burglary,Burglary/Burglary066_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,14764925,73.6,30.0,319,240,2208,True,
anomaly/Burglary/Burglary067_x264.mp4,Burglary067_x264.mp4,anomaly,Burglary,Burglary/Burglary067_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,11192511,43.733,30.0,319,240,1312,True,
anomaly/Burglary/Burglary068_x264.mp4,Burglary068_x264.mp4,anomaly,Burglary,Burglary/Burglary068_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,4103130,22.133,30.0,320,240,664,True,
anomaly/Burglary/Burglary069_x264.mp4,Burglary069_x264.mp4,anomaly,Burglary,Burglary/Burglary069_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,6255491,70.167,30.0,320,240,2105,True,
anomaly/Burglary/Burglary070_x264.mp4,Burglary070_x264.mp4,anomaly,Burglary,Burglary/Burglary070_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,5747752,26.6,30.0,320,240,798,True,
anomaly/Burglary/Burglary071_x264.mp4,Burglary071_x264.mp4,anomaly,Burglary,Burglary/Burglary071_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,21135610,119.433,30.0,320,240,3583,True,
anomaly/Burglary/Burglary072_x264.mp4,Burglary072_x264.mp4,anomaly,Burglary,Burglary/Burglary072_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,21300302,84.8,30.0,319,240,2544,True,
anomaly/Burglary/Burglary073_x264.mp4,Burglary073_x264.mp4,anomaly,Burglary,Burglary/Burglary073_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,10835806,92.3,30.0,319,240,2769,True,
anomaly/Burglary/Burglary074_x264.mp4,Burglary074_x264.mp4,anomaly,Burglary,Burglary/Burglary074_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,19633849,74.533,30.0,320,240,2236,True,
anomaly/Burglary/Burglary075_x264.mp4,Burglary075_x264.mp4,anomaly,Burglary,Burglary/Burglary075_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,127908428,519.967,30.0,320,240,15599,True,
anomaly/Burglary/Burglary076_x264.mp4,Burglary076_x264.mp4,anomaly,Burglary,Burglary/Burglary076_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,45019543,430.767,30.0,320,240,12923,True,
anomaly/Burglary/Burglary077_x264.mp4,Burglary077_x264.mp4,anomaly,Burglary,Burglary/Burglary077_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,10754487,63.533,30.0,320,240,1906,True,
anomaly/Burglary/Burglary078_x264.mp4,Burglary078_x264.mp4,anomaly,Burglary,Burglary/Burglary078_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,1377843,10.0,30.0,320,240,300,True,
anomaly/Burglary/Burglary079_x264.mp4,Burglary079_x264.mp4,anomaly,Burglary,Burglary/Burglary079_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,58856420,495.1,30.0,320,240,14853,True,
anomaly/Burglary/Burglary080_x264.mp4,Burglary080_x264.mp4,anomaly,Burglary,Burglary/Burglary080_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,4710827,38.633,30.0,320,240,1159,True,
anomaly/Burglary/Burglary081_x264.mp4,Burglary081_x264.mp4,anomaly,Burglary,Burglary/Burglary081_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,1038787,13.833,30.0,320,240,415,True,
anomaly/Burglary/Burglary082_x264.mp4,Burglary082_x264.mp4,anomaly,Burglary,Burglary/Burglary082_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,16552870,92.567,30.0,320,240,2777,True,
anomaly/Burglary/Burglary083_x264.mp4,Burglary083_x264.mp4,anomaly,Burglary,Burglary/Burglary083_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,39981110,196.0,30.0,320,240,5880,True,
anomaly/Burglary/Burglary084_x264.mp4,Burglary084_x264.mp4,anomaly,Burglary,Burglary/Burglary084_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,35722872,150.433,30.0,320,240,4513,True,
anomaly/Burglary/Burglary085_x264.mp4,Burglary085_x264.mp4,anomaly,Burglary,Burglary/Burglary085_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,22112785,96.0,30.0,320,240,2880,True,
anomaly/Burglary/Burglary086_x264.mp4,Burglary086_x264.mp4,anomaly,Burglary,Burglary/Burglary086_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,23928495,108.233,30.0,319,240,3247,True,
anomaly/Burglary/Burglary087_x264.mp4,Burglary087_x264.mp4,anomaly,Burglary,Burglary/Burglary087_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,18047691,73.9,30.0,320,240,2217,True,
anomaly/Burglary/Burglary088_x264.mp4,Burglary088_x264.mp4,anomaly,Burglary,Burglary/Burglary088_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,36896339,162.633,30.0,320,240,4879,True,
anomaly/Burglary/Burglary089_x264.mp4,Burglary089_x264.mp4,anomaly,Burglary,Burglary/Burglary089_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,26485704,111.9,30.0,320,240,3357,True,
anomaly/Burglary/Burglary090_x264.mp4,Burglary090_x264.mp4,anomaly,Burglary,Burglary/Burglary090_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,23742092,92.2,30.0,319,240,2766,True,
anomaly/Burglary/Burglary091_x264.mp4,Burglary091_x264.mp4,anomaly,Burglary,Burglary/Burglary091_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,19595673,110.767,30.0,320,240,3323,True,
anomaly/Burglary/Burglary092_x264.mp4,Burglary092_x264.mp4,anomaly,Burglary,Burglary/Burglary092_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,4866675,20.833,30.0,320,240,625,True,
anomaly/Burglary/Burglary093_x264.mp4,Burglary093_x264.mp4,anomaly,Burglary,Burglary/Burglary093_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,4937483,25.4,30.0,320,240,762,True,
anomaly/Burglary/Burglary094_x264.mp4,Burglary094_x264.mp4,anomaly,Burglary,Burglary/Burglary094_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,5952965,48.033,30.0,320,240,1441,True,
anomaly/Burglary/Burglary095_x264.mp4,Burglary095_x264.mp4,anomaly,Burglary,Burglary/Burglary095_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,146636079,1355.167,30.0,320,240,40655,True,
anomaly/Burglary/Burglary096_x264.mp4,Burglary096_x264.mp4,anomaly,Burglary,Burglary/Burglary096_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,60444556,220.967,30.0,320,240,6629,True,
anomaly/Burglary/Burglary097_x264.mp4,Burglary097_x264.mp4,anomaly,Burglary,Burglary/Burglary097_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,2103414,10.0,30.0,320,240,300,True,
anomaly/Burglary/Burglary098_x264.mp4,Burglary098_x264.mp4,anomaly,Burglary,Burglary/Burglary098_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,5192880,30.033,30.0,320,240,901,True,
anomaly/Burglary/Burglary099_x264.mp4,Burglary099_x264.mp4,anomaly,Burglary,Burglary/Burglary099_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,9513860,44.433,30.0,319,240,1333,True,
anomaly/Burglary/Burglary100_x264.mp4,Burglary100_x264.mp4,anomaly,Burglary,Burglary/Burglary100_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,35443867,246.833,30.0,320,240,7405,True,
anomaly/Explosion/Explosion001_x264.mp4,Explosion001_x264.mp4,anomaly,Explosion,Explosion/Explosion001_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,1187504,21.167,30.0,320,240,635,True,
anomaly/Explosion/Explosion002_x264.mp4,Explosion002_x264.mp4,anomaly,Explosion,Explosion/Explosion002_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,19214999,133.767,30.0,320,240,4013,True,
anomaly/Explosion/Explosion003_x264.mp4,Explosion003_x264.mp4,anomaly,Explosion,Explosion/Explosion003_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,4640041,19.2,30.0,320,240,576,True,
anomaly/Explosion/Explosion004_x264.mp4,Explosion004_x264.mp4,anomaly,Explosion,Explosion/Explosion004_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,8430120,63.4,30.0,320,240,1902,True,
anomaly/Explosion/Explosion005_x264.mp4,Explosion005_x264.mp4,anomaly,Explosion,Explosion/Explosion005_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,5730456,23.1,30.0,320,240,693,True,
anomaly/Explosion/Explosion006_x264.mp4,Explosion006_x264.mp4,anomaly,Explosion,Explosion/Explosion006_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,14168250,64.0,30.0,320,240,1920,True,
anomaly/Explosion/Explosion007_x264.mp4,Explosion007_x264.mp4,anomaly,Explosion,Explosion/Explosion007_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,134602922,542.967,30.0,320,240,16289,True,
anomaly/Explosion/Explosion008_x264.mp4,Explosion008_x264.mp4,anomaly,Explosion,Explosion/Explosion008_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,10410861,58.267,30.0,320,240,1748,True,
anomaly/Explosion/Explosion009_x264.mp4,Explosion009_x264.mp4,anomaly,Explosion,Explosion/Explosion009_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,9574910,36.7,30.0,318,240,1101,True,
anomaly/Explosion/Explosion010_x264.mp4,Explosion010_x264.mp4,anomaly,Explosion,Explosion/Explosion010_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,12146245,83.267,30.0,320,240,2498,True,
anomaly/Explosion/Explosion011_x264.mp4,Explosion011_x264.mp4,anomaly,Explosion,Explosion/Explosion011_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,13122442,52.367,30.0,320,240,1571,True,
anomaly/Explosion/Explosion012_x264.mp4,Explosion012_x264.mp4,anomaly,Explosion,Explosion/Explosion012_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,5078199,24.467,30.0,320,240,734,True,
anomaly/Explosion/Explosion013_x264.mp4,Explosion013_x264.mp4,anomaly,Explosion,Explosion/Explosion013_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,16418748,110.567,30.0,320,240,3317,True,
anomaly/Explosion/Explosion014_x264.mp4,Explosion014_x264.mp4,anomaly,Explosion,Explosion/Explosion014_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,6543112,43.067,30.0,320,240,1292,True,
anomaly/Explosion/Explosion015_x264.mp4,Explosion015_x264.mp4,anomaly,Explosion,Explosion/Explosion015_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,7052611,29.333,30.0,320,240,880,True,
anomaly/Explosion/Explosion016_x264.mp4,Explosion016_x264.mp4,anomaly,Explosion,Explosion/Explosion016_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,4523207,32.1,30.0,320,240,963,True,
anomaly/Explosion/Explosion017_x264.mp4,Explosion017_x264.mp4,anomaly,Explosion,Explosion/Explosion017_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,12906098,54.767,30.0,320,240,1643,True,
anomaly/Explosion/Explosion018_x264.mp4,Explosion018_x264.mp4,anomaly,Explosion,Explosion/Explosion018_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,12446031,51.067,30.0,320,240,1532,True,
anomaly/Explosion/Explosion019_x264.mp4,Explosion019_x264.mp4,anomaly,Explosion,Explosion/Explosion019_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,3053230,11.967,30.0,320,240,359,True,
anomaly/Explosion/Explosion020_x264.mp4,Explosion020_x264.mp4,anomaly,Explosion,Explosion/Explosion020_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,10307124,43.033,30.0,320,240,1291,True,
anomaly/Explosion/Explosion021_x264.mp4,Explosion021_x264.mp4,anomaly,Explosion,Explosion/Explosion021_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,7052804,26.067,30.0,320,240,782,True,
anomaly/Explosion/Explosion022_x264.mp4,Explosion022_x264.mp4,anomaly,Explosion,Explosion/Explosion022_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,13055274,119.8,30.0,319,240,3594,True,
anomaly/Explosion/Explosion023_x264.mp4,Explosion023_x264.mp4,anomaly,Explosion,Explosion/Explosion023_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,11552332,77.833,30.0,320,240,2335,True,
anomaly/Explosion/Explosion024_x264.mp4,Explosion024_x264.mp4,anomaly,Explosion,Explosion/Explosion024_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,6502002,41.967,30.0,319,240,1259,True,
anomaly/Explosion/Explosion025_x264.mp4,Explosion025_x264.mp4,anomaly,Explosion,Explosion/Explosion025_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,4472093,16.833,30.0,320,240,505,True,
anomaly/Explosion/Explosion026_x264.mp4,Explosion026_x264.mp4,anomaly,Explosion,Explosion/Explosion026_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,18770808,86.233,30.0,320,240,2587,True,
anomaly/Explosion/Explosion027_x264.mp4,Explosion027_x264.mp4,anomaly,Explosion,Explosion/Explosion027_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,6769094,25.867,30.0,320,240,776,True,
anomaly/Explosion/Explosion028_x264.mp4,Explosion028_x264.mp4,anomaly,Explosion,Explosion/Explosion028_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,10208627,56.833,30.0,319,240,1705,True,
anomaly/Explosion/Explosion029_x264.mp4,Explosion029_x264.mp4,anomaly,Explosion,Explosion/Explosion029_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,6866873,80.333,30.0,320,240,2410,True,
anomaly/Explosion/Explosion030_x264.mp4,Explosion030_x264.mp4,anomaly,Explosion,Explosion/Explosion030_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,28510529,108.133,30.0,320,240,3244,True,
anomaly/Explosion/Explosion032_x264.mp4,Explosion032_x264.mp4,anomaly,Explosion,Explosion/Explosion032_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,16390779,70.6,30.0,320,240,2118,True,
anomaly/Explosion/Explosion033_x264.mp4,Explosion033_x264.mp4,anomaly,Explosion,Explosion/Explosion033_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,26449313,105.133,30.0,320,240,3154,True,
anomaly/Explosion/Explosion034_x264.mp4,Explosion034_x264.mp4,anomaly,Explosion,Explosion/Explosion034_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,1055613,13.8,30.0,320,240,414,True,
anomaly/Explosion/Explosion035_x264.mp4,Explosion035_x264.mp4,anomaly,Explosion,Explosion/Explosion035_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,17106586,95.5,30.0,320,240,2865,True,
anomaly/Explosion/Explosion036_x264.mp4,Explosion036_x264.mp4,anomaly,Explosion,Explosion/Explosion036_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,42413815,177.567,30.0,320,240,5327,True,
anomaly/Explosion/Explosion037_x264.mp4,Explosion037_x264.mp4,anomaly,Explosion,Explosion/Explosion037_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,7670597,32.067,30.0,320,240,962,True,
anomaly/Explosion/Explosion038_x264.mp4,Explosion038_x264.mp4,anomaly,Explosion,Explosion/Explosion038_x264.mp4,/content/drive/MyDrive/Anomaly-Videos-Part-1/Anomaly-Videos-Part-1,,mp4,23949931,90.1,30.0,320,240,2703,True,
